year,election_type,district,ward,ed_num,ed_label,shapefile_key,Julie Propis Penman,Marc A. Coppola,"Blank, Void & Scattering",TOTAL,Brian C. Davis,David A. Franczyk,Anthony Pendergrass,Patsy J. Bevelock Jr.,Richard A. Fontana,Ricky T. Donovan Sr.,Antoine M. Thompson,Dominic J. Bonifacio Jr.,Dominic J. Bonifacio Jr. Consevative,Joseph Golombek Jr.,Genevieve M. Kenyon,James D. Griffin,Mary M. Martino,Bonnie E. Russell,Donald Turk Barnes,Charley H. Fisher III,Ronald H. Fleming,Clarence D. Dent,Robert M. Okoniewski,Louis D. Turchiarelli,Betty Jean Grant,Michael J. LoCurto,Bryon J. McIntyre,Demone A. Smith,David A. Rivera,Sergio R. Rodriguez,Peter J. Savage III,Sergio R. Rodriguez Taxpayers First,Eric M. Jones,Joseph Golombek Jr,Michael P. Kearns,Jessica Maglietto,Samuel A. Herbert,Melissa R. H. Brown,Terrence A. Robinson,Dwayne A. Ferguson,Darius G. Pridgen,Richard A .Fontana,DeMario J. Badger,Kenneth J. Phillips,Pamela D. Cahill,Rochelle A. Ricchiazzi,Joel Feroleto,Peter A. Rouff,Terrance L. Heard 1 Ellicott,David P. Howard,Ulysees O. Wingo Sr,Michael A. Woolford,Yvette Suarez,Charley Tarr,Christopher P. Scanlon,Rasheed N.C. Wyatt,David A Franczyk,Samuel A Herbert,Joseph A Mascia,David Howard,Lamone Gibson,Ulysees O Wingo Sr,Sharon M Belton-Cottman,"Blank, Void, & Scattering",Mitch Nowakowski,Raymond Brinson,Mohammed Jahangir Alam United Fillmore District,David P. Howard Choice,Sam Herbert,Bryan J. Bollman,Antionette T. Craig Lovejoy United 5,Ulysees O. Wingo,Veronica Golden,Nate Boyd,Mark T. Supples,Rasheed N. Wyatt,Dorethea Franklin,Gerhardt J. Yaskow,Tina Sanders,Pharoah V. Paige,Total,Esther Smothers,Nathan L. Boyd,Jennifer L. Strickland,Kathryn E. A. Franco,Joel P. Feroleto,Blank,Void,Scattering,Leah M. Halton Pope,Leah M. Halton-Pope,Michael Chapman Community 1,Mitchell P. Nowakowski,David K. McElroy,Zeneta B. Everhart,Murray Holman,Gina R. Davis,Kathryn E.A. Franco,Emin Eddie Egriu,Matt Dearing,Cedric Holloway,Mohammed N. Uddin,India B. Walton,Eve Shippens,Kathryn E A Franco
2019,general,masten,MAS,21,Mas 021,Buffalo MAS 21,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,66.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,22,Mas 022,Buffalo MAS 22,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,54.0,15.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,23,Mas 023,Buffalo MAS 23,,,,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,126.0,50.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,24,Mas 024,Buffalo MAS 24,,,,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,123.0,51.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,25,Mas 025,Buffalo MAS 25,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,50.0,12.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,26,Mas 026,Buffalo MAS 26,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,43.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,27,Mas 027,Buffalo MAS 27,,,,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,107.0,25.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,28,Mas 028,Buffalo MAS 28,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,64.0,21.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,29,Mas 029,Buffalo MAS 29,,,,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,77.0,19.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,30,Mas 030,Buffalo MAS 30,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,41.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,31,Mas 031,Buffalo MAS 31,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,26.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,32,Mas 032,Buffalo MAS 32,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,74.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,33,Mas 033,Buffalo MAS 33,,,,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,108.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,34,Mas 034,Buffalo MAS 34,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,24.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,35,Mas 035,Buffalo MAS 35,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,56.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,36,Mas 036,Buffalo MAS 36,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,46.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,37,Mas 037,Buffalo MAS 37,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,15.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,38,Mas 038,Buffalo MAS 38,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,80.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,39,Mas 039,Buffalo MAS 39,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,15.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,40,Mas 040,Buffalo MAS 40,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,49.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,41,Mas 041,Buffalo MAS 41,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,25.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,masten,MAS,42,Mas 042,Buffalo MAS 42,,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,67.0,15.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,1,Nia 001,Buffalo NIA 1,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,2,Nia 002,Buffalo NIA 2,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,6.0,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,3,Nia 003,Buffalo NIA 3,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,4,Nia 004,Buffalo NIA 4,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,5,Nia 005,Buffalo NIA 5,,,,209.0,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,16.0,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,6,Nia 006,Buffalo NIA 6,,,,173.0,,,,,,,,,,,,,,,,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,1.0,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,7,Nia 007,Buffalo NIA 7,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,8,Nia 008,Buffalo NIA 8,,,,163.0,,,,,,,,,,,,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,10.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,9,Nia 009,Buffalo NIA 9,,,,264.0,,,,,,,,,,,,,,,,,,,,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,4.0,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,10,Nia 010,Buffalo NIA 10,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,6.0,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,11,Nia 011,Buffalo NIA 11,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,12,Nia 012,Buffalo NIA 12,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,13,Nia 013,Buffalo NIA 13,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,3.0,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,14,Nia 014,Buffalo NIA 14,,,,183.0,,,,,,,,,,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,5.0,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,15,Nia 015,Buffalo NIA 15,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,16,Nia 016,Buffalo NIA 16,,,,155.0,,,,,,,,,,,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,10.0,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,17,Nia 017,Buffalo NIA 17,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,2.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,18,Nia 018,Buffalo NIA 18,,,,286.0,,,,,,,,,,,,,,,,,,,,,,,,,215.0,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,9.0,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,19,Nia 019,Buffalo NIA 19,,,,429.0,,,,,,,,,,,,,,,,,,,,,,,,,276.0,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,12.0,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,20,Nia 020,Buffalo NIA 20,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,21,Nia 021,Buffalo NIA 21,,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,8.0,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,22,Nia 022,Buffalo NIA 22,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,23,Nia 023,Buffalo NIA 23,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,0.0,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,24,Nia 024,Buffalo NIA 24,,,,195.0,,,,,,,,,,,,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,3.0,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,25,Nia 025,Buffalo NIA 25,,,,273.0,,,,,,,,,,,,,,,,,,,,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,10.0,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,26,Nia 026,Buffalo NIA 26,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,10.0,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,27,Nia 027,Buffalo NIA 27,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,niagara,NIA,28,Nia 028,Buffalo NIA 28,,,,145.0,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,7.0,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,1,Nor 001,Buffalo NOR 1,,,,132.0,,,,,,,,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,2,Nor 002,Buffalo NOR 2,,,,142.0,,,,,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,3,Nor 003,Buffalo NOR 3,,,,63.0,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,4,Nor 004,Buffalo NOR 4,,,,106.0,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,5,Nor 005,Buffalo NOR 5,,,,106.0,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,6,Nor 006,Buffalo NOR 6,,,,91.0,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,7,Nor 007,Buffalo NOR 7,,,,74.0,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,8,Nor 008,Buffalo NOR 8,,,,17.0,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,9,Nor 009,Buffalo NOR 9,,,,138.0,,,,,,,,,,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,10,Nor 010,Buffalo NOR 10,,,,96.0,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,11,Nor 011,Buffalo NOR 11,,,,154.0,,,,,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,12,Nor 012,Buffalo NOR 12,,,,148.0,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,13,Nor 013,Buffalo NOR 13,,,,100.0,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,14,Nor 014,Buffalo NOR 14,,,,51.0,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,15,Nor 015,Buffalo NOR 15,,,,30.0,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,16,Nor 016,Buffalo NOR 16,,,,95.0,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,17,Nor 017,Buffalo NOR 17,,,,107.0,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,18,Nor 018,Buffalo NOR 18,,,,121.0,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,19,Nor 019,Buffalo NOR 19,,,,98.0,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,20,Nor 020,Buffalo NOR 20,,,,300.0,,,,,,,,,,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,21,Nor 021,Buffalo NOR 21,,,,104.0,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,22,Nor 022,Buffalo NOR 22,,,,57.0,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,23,Nor 023,Buffalo NOR 23,,,,274.0,,,,,,,,,,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,24,Nor 024,Buffalo NOR 24,,,,195.0,,,,,,,,,,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,25,Nor 025,Buffalo NOR 25,,,,52.0,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,26,Nor 026,Buffalo NOR 26,,,,27.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,north,NOR,27,Nor 027,Buffalo NOR 27,,,,37.0,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,south,SOU,1,Sou 001,Buffalo SOU 1,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,south,SOU,2,Sou 002,Buffalo SOU 2,,,,277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,south,SOU,3,Sou 003,Buffalo SOU 3,,,,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,south,SOU,4,Sou 004,Buffalo SOU 4,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,south,SOU,5,Sou 005,Buffalo SOU 5,,,,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,south,SOU,6,Sou 006,Buffalo SOU 6,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,south,SOU,7,Sou 007,Buffalo SOU 7,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,south,SOU,8,Sou 008,Buffalo SOU 8,,,,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,general,south,SOU,9,Sou 009,Buffalo SOU 9,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
