year,election_type,ward,ed_num,ed_label,shapefile_key,Mark J F Schroeder,Byron W Brown,Betty Jean Grant,Taniqua Simmons,Beverly A. Gray,Anthony M. Masiello,"Blank, Void & Scattering",TOTAL,Judith Einach Write In,Steven A. Calvaneso,Byron W. Brown,Kevin P. Gaughan,Kevin J. Helfer,Charles J. Flynn,Judith S. Einach,Michael P. Kearns,Bernie Tolbert,Sergio R. Rodriguez,Anita L Howard,Terrence A Robinson,total,India B. Walton,Le'Candice M. Durham,Blank,Void,Scattering,Total,Byron Brown,Ben Carlisle,Jaz Miles,William O'Dell,"Blank, Void, and Scattering",Christopher P. Scanlon,Anthony J.P. Tyson-Thompson,Rasheed N.C. Wyatt,Garnell Whitfield Jr.,Sean M. Ryan,Michael Gainer,James R. Gardner,Michael Gainer Restore Buffalo,Kevin Gay,Charles A. Notaro
2013,general,UNI,20,20th District ……………,Buffalo UNI 20,,,,,,,5.0,128.0,,,112.0,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,
2013,general,UNI,21,21st District ……………,Buffalo UNI 21,,,,,,,1.0,203.0,,,185.0,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,
2013,general,UNI,22,22nd District ……………,Buffalo UNI 22,,,,,,,4.0,147.0,,,128.0,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,
2013,general,UNI,23,23rd District ……………,Buffalo UNI 23,,,,,,,4.0,157.0,,,136.0,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,
2013,general,UNI,24,24th District ……………,Buffalo UNI 24,,,,,,,2.0,194.0,,,177.0,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,
2013,general,UNI,25,25th District ……………,Buffalo UNI 25,,,,,,,4.0,261.0,,,236.0,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,
2013,general,UNI,26,26th District ……………,Buffalo UNI 26,,,,,,,0.0,146.0,,,136.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,
2013,general,UNI,27,27th District ……………,Buffalo UNI 27,,,,,,,1.0,66.0,,,61.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,1,Del 001,Buffalo DEL 1,2.0,3.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,2,Del 002,Buffalo DEL 2,116.0,318.0,,0.0,,,21.0,,,,,,,,,,,,22.0,17.0,494.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,3,Del 003,Buffalo DEL 3,78.0,148.0,,0.0,,,7.0,,,,,,,,,,,,6.0,6.0,245.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,4,Del 004,Buffalo DEL 4,40.0,121.0,,0.0,,,9.0,,,,,,,,,,,,5.0,6.0,181.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,5,Del 005,Buffalo DEL 5,37.0,139.0,,0.0,,,10.0,,,,,,,,,,,,10.0,7.0,203.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,6,Del 006,Buffalo DEL 6,32.0,116.0,,0.0,,,2.0,,,,,,,,,,,,12.0,4.0,166.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,7,Del 007,Buffalo DEL 7,67.0,181.0,,0.0,,,12.0,,,,,,,,,,,,7.0,11.0,278.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,8,Del 008,Buffalo DEL 8,73.0,238.0,,0.0,,,11.0,,,,,,,,,,,,12.0,15.0,349.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,9,Del 009,Buffalo DEL 9,115.0,287.0,,0.0,,,18.0,,,,,,,,,,,,16.0,6.0,442.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,10,Del 010,Buffalo DEL 10,46.0,87.0,,0.0,,,4.0,,,,,,,,,,,,5.0,4.0,146.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,11,Del 011,Buffalo DEL 11,60.0,210.0,,0.0,,,15.0,,,,,,,,,,,,10.0,10.0,305.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,12,Del 012,Buffalo DEL 12,64.0,161.0,,0.0,,,11.0,,,,,,,,,,,,9.0,12.0,257.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,13,Del 013,Buffalo DEL 13,26.0,103.0,,2.0,,,3.0,,,,,,,,,,,,8.0,8.0,150.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,14,Del 014,Buffalo DEL 14,53.0,153.0,,1.0,,,18.0,,,,,,,,,,,,9.0,2.0,236.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,15,Del 015,Buffalo DEL 15,41.0,93.0,,1.0,,,7.0,,,,,,,,,,,,10.0,4.0,156.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,16,Del 016,Buffalo DEL 16,87.0,235.0,,0.0,,,14.0,,,,,,,,,,,,11.0,19.0,366.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,17,Del 017,Buffalo DEL 17,54.0,180.0,,0.0,,,10.0,,,,,,,,,,,,6.0,15.0,265.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,18,Del 018,Buffalo DEL 18,20.0,93.0,,0.0,,,6.0,,,,,,,,,,,,5.0,2.0,126.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,19,Del 019,Buffalo DEL 19,38.0,160.0,,0.0,,,7.0,,,,,,,,,,,,12.0,8.0,225.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,20,Del 020,Buffalo DEL 20,55.0,125.0,,0.0,,,10.0,,,,,,,,,,,,10.0,5.0,205.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,21,Del 021,Buffalo DEL 21,83.0,179.0,,0.0,,,16.0,,,,,,,,,,,,7.0,9.0,294.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,22,Del 022,Buffalo DEL 22,30.0,103.0,,0.0,,,6.0,,,,,,,,,,,,11.0,8.0,158.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,23,Del 023,Buffalo DEL 23,68.0,216.0,,0.0,,,18.0,,,,,,,,,,,,9.0,19.0,330.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,24,Del 024,Buffalo DEL 24,49.0,147.0,,0.0,,,7.0,,,,,,,,,,,,5.0,13.0,221.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,25,Del 025,Buffalo DEL 25,59.0,200.0,,0.0,,,16.0,,,,,,,,,,,,12.0,12.0,299.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,26,Del 026,Buffalo DEL 26,42.0,195.0,,0.0,,,10.0,,,,,,,,,,,,12.0,15.0,274.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,27,Del 027,Buffalo DEL 27,15.0,76.0,,0.0,,,6.0,,,,,,,,,,,,2.0,4.0,103.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,28,Del 028,Buffalo DEL 28,53.0,131.0,,0.0,,,7.0,,,,,,,,,,,,4.0,7.0,202.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,29,Del 029,Buffalo DEL 29,68.0,191.0,,1.0,,,17.0,,,,,,,,,,,,10.0,21.0,308.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,30,Del 030,Buffalo DEL 30,63.0,223.0,,0.0,,,15.0,,,,,,,,,,,,13.0,29.0,343.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,31,Del 031,Buffalo DEL 31,94.0,267.0,,1.0,,,14.0,,,,,,,,,,,,5.0,19.0,400.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,32,Del 032,Buffalo DEL 32,96.0,271.0,,0.0,,,24.0,,,,,,,,,,,,13.0,27.0,431.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,33,Del 033,Buffalo DEL 33,56.0,136.0,,0.0,,,13.0,,,,,,,,,,,,8.0,16.0,229.0,,,,,,,,,,,,,,,,,,,,,
2017,general,DEL,34,Del 034,Buffalo DEL 34,79.0,193.0,,0.0,,,20.0,,,,,,,,,,,,10.0,7.0,309.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,1,Ell 001,Buffalo ELL 1,79.0,288.0,,0.0,,,26.0,,,,,,,,,,,,7.0,21.0,421.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,2,Ell 002,Buffalo ELL 2,31.0,72.0,,1.0,,,3.0,,,,,,,,,,,,3.0,13.0,123.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,3,Ell 003,Buffalo ELL 3,31.0,167.0,,0.0,,,12.0,,,,,,,,,,,,3.0,8.0,221.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,4,Ell 004,Buffalo ELL 4,4.0,69.0,,1.0,,,3.0,,,,,,,,,,,,0.0,4.0,81.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,5,Ell 005,Buffalo ELL 5,1.0,46.0,,0.0,,,2.0,,,,,,,,,,,,2.0,1.0,52.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,6,Ell 006,Buffalo ELL 6,7.0,81.0,,0.0,,,6.0,,,,,,,,,,,,1.0,6.0,101.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,7,Ell 007,Buffalo ELL 7,9.0,91.0,,3.0,,,4.0,,,,,,,,,,,,2.0,0.0,109.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,8,Ell 008,Buffalo ELL 8,15.0,30.0,,0.0,,,2.0,,,,,,,,,,,,3.0,4.0,54.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,9,Ell 009,Buffalo ELL 9,10.0,39.0,,0.0,,,1.0,,,,,,,,,,,,3.0,2.0,55.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,10,Ell 010,Buffalo ELL 10,11.0,74.0,,1.0,,,5.0,,,,,,,,,,,,0.0,5.0,96.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,11,Ell 011,Buffalo ELL 11,16.0,73.0,,0.0,,,3.0,,,,,,,,,,,,1.0,5.0,98.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,12,Ell 012,Buffalo ELL 12,15.0,146.0,,0.0,,,3.0,,,,,,,,,,,,1.0,2.0,167.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,13,Ell 013,Buffalo ELL 13,13.0,148.0,,0.0,,,3.0,,,,,,,,,,,,2.0,2.0,168.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,14,Ell 014,Buffalo ELL 14,17.0,47.0,,0.0,,,2.0,,,,,,,,,,,,2.0,4.0,72.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,15,Ell 015,Buffalo ELL 15,13.0,76.0,,0.0,,,6.0,,,,,,,,,,,,2.0,5.0,102.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,16,Ell 016,Buffalo ELL 16,25.0,116.0,,0.0,,,10.0,,,,,,,,,,,,8.0,8.0,167.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,17,Ell 017,Buffalo ELL 17,6.0,73.0,,0.0,,,1.0,,,,,,,,,,,,2.0,2.0,84.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,18,Ell 018,Buffalo ELL 18,9.0,51.0,,1.0,,,3.0,,,,,,,,,,,,0.0,0.0,64.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,19,Ell 019,Buffalo ELL 19,14.0,178.0,,2.0,,,6.0,,,,,,,,,,,,1.0,3.0,204.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,20,Ell 020,Buffalo ELL 20,13.0,90.0,,0.0,,,3.0,,,,,,,,,,,,0.0,0.0,106.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,21,Ell 021,Buffalo ELL 21,16.0,122.0,,1.0,,,7.0,,,,,,,,,,,,4.0,3.0,153.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,22,Ell 022,Buffalo ELL 22,13.0,158.0,,0.0,,,5.0,,,,,,,,,,,,2.0,2.0,180.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,23,Ell 023,Buffalo ELL 23,4.0,95.0,,0.0,,,4.0,,,,,,,,,,,,2.0,1.0,106.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,24,Ell 024,Buffalo ELL 24,8.0,25.0,,0.0,,,2.0,,,,,,,,,,,,2.0,1.0,38.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,25,Ell 025,Buffalo ELL 25,20.0,57.0,,0.0,,,2.0,,,,,,,,,,,,5.0,3.0,87.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,26,Ell 026,Buffalo ELL 26,18.0,245.0,,0.0,,,7.0,,,,,,,,,,,,3.0,6.0,279.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,27,Ell 027,Buffalo ELL 27,6.0,105.0,,0.0,,,5.0,,,,,,,,,,,,1.0,1.0,118.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,28,Ell 028,Buffalo ELL 28,10.0,96.0,,0.0,,,5.0,,,,,,,,,,,,2.0,3.0,116.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,29,Ell 029,Buffalo ELL 29,17.0,219.0,,0.0,,,14.0,,,,,,,,,,,,4.0,3.0,257.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,30,Ell 030,Buffalo ELL 30,5.0,71.0,,0.0,,,7.0,,,,,,,,,,,,1.0,0.0,84.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,31,Ell 031,Buffalo ELL 31,13.0,210.0,,0.0,,,11.0,,,,,,,,,,,,6.0,2.0,242.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,32,Ell 032,Buffalo ELL 32,9.0,64.0,,0.0,,,1.0,,,,,,,,,,,,0.0,0.0,74.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,33,Ell 033,Buffalo ELL 33,24.0,76.0,,0.0,,,8.0,,,,,,,,,,,,5.0,2.0,115.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,34,Ell 034,Buffalo ELL 34,4.0,47.0,,1.0,,,7.0,,,,,,,,,,,,1.0,1.0,61.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,35,Ell 035,Buffalo ELL 35,12.0,150.0,,0.0,,,6.0,,,,,,,,,,,,4.0,4.0,176.0,,,,,,,,,,,,,,,,,,,,,
2017,general,ELL,36,Ell 036,Buffalo ELL 36,12.0,44.0,,0.0,,,2.0,,,,,,,,,,,,2.0,7.0,67.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,1,Fil 001,Buffalo FIL 1,41.0,150.0,,1.0,,,7.0,,,,,,,,,,,,8.0,20.0,227.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,2,Fil 002,Buffalo FIL 2,44.0,124.0,,0.0,,,3.0,,,,,,,,,,,,8.0,19.0,198.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,3,Fil 003,Buffalo FIL 3,30.0,106.0,,0.0,,,8.0,,,,,,,,,,,,7.0,12.0,163.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,4,Fil 004,Buffalo FIL 4,20.0,62.0,,0.0,,,3.0,,,,,,,,,,,,5.0,13.0,103.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,5,Fil 005,Buffalo FIL 5,28.0,132.0,,0.0,,,13.0,,,,,,,,,,,,4.0,9.0,186.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,6,Fil 006,Buffalo FIL 6,5.0,31.0,,0.0,,,1.0,,,,,,,,,,,,3.0,3.0,43.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,7,Fil 007,Buffalo FIL 7,16.0,87.0,,2.0,,,5.0,,,,,,,,,,,,4.0,4.0,118.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,8,Fil 008,Buffalo FIL 8,109.0,157.0,,1.0,,,21.0,,,,,,,,,,,,15.0,9.0,312.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,9,Fil 009,Buffalo FIL 9,5.0,45.0,,0.0,,,3.0,,,,,,,,,,,,1.0,1.0,55.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,10,Fil 010,Buffalo FIL 10,30.0,149.0,,2.0,,,9.0,,,,,,,,,,,,5.0,2.0,197.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,11,Fil 011,Buffalo FIL 11,23.0,205.0,,4.0,,,9.0,,,,,,,,,,,,1.0,3.0,245.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,12,Fil 012,Buffalo FIL 12,9.0,2.0,,0.0,,,0.0,,,,,,,,,,,,1.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,13,Fil 013,Buffalo FIL 13,202.0,90.0,,0.0,,,7.0,,,,,,,,,,,,5.0,7.0,311.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,14,Fil 014,Buffalo FIL 14,89.0,65.0,,0.0,,,6.0,,,,,,,,,,,,8.0,1.0,169.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,15,Fil 015,Buffalo FIL 15,30.0,42.0,,0.0,,,6.0,,,,,,,,,,,,3.0,1.0,82.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,16,Fil 016,Buffalo FIL 16,18.0,9.0,,0.0,,,2.0,,,,,,,,,,,,1.0,0.0,30.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,17,Fil 017,Buffalo FIL 17,15.0,11.0,,0.0,,,2.0,,,,,,,,,,,,0.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,18,Fil 018,Buffalo FIL 18,32.0,108.0,,1.0,,,8.0,,,,,,,,,,,,5.0,1.0,155.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,19,Fil 019,Buffalo FIL 19,75.0,76.0,,0.0,,,6.0,,,,,,,,,,,,11.0,1.0,169.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,20,Fil 020,Buffalo FIL 20,18.0,105.0,,0.0,,,5.0,,,,,,,,,,,,2.0,4.0,134.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,21,Fil 021,Buffalo FIL 21,5.0,45.0,,2.0,,,4.0,,,,,,,,,,,,0.0,1.0,57.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,22,Fil 022,Buffalo FIL 22,6.0,23.0,,0.0,,,1.0,,,,,,,,,,,,1.0,0.0,31.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,23,Fil 023,Buffalo FIL 23,9.0,25.0,,0.0,,,3.0,,,,,,,,,,,,0.0,1.0,38.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,24,Fil 024,Buffalo FIL 24,9.0,40.0,,2.0,,,1.0,,,,,,,,,,,,1.0,0.0,53.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,25,Fil 025,Buffalo FIL 25,25.0,52.0,,0.0,,,2.0,,,,,,,,,,,,5.0,4.0,88.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,26,Fil 026,Buffalo FIL 26,6.0,46.0,,0.0,,,4.0,,,,,,,,,,,,4.0,2.0,62.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,27,Fil 027,Buffalo FIL 27,12.0,58.0,,0.0,,,3.0,,,,,,,,,,,,2.0,0.0,75.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,28,Fil 028,Buffalo FIL 28,12.0,52.0,,1.0,,,6.0,,,,,,,,,,,,6.0,0.0,77.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,29,Fil 029,Buffalo FIL 29,4.0,99.0,,2.0,,,4.0,,,,,,,,,,,,2.0,0.0,111.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,30,Fil 030,Buffalo FIL 30,7.0,92.0,,0.0,,,8.0,,,,,,,,,,,,2.0,0.0,109.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,31,Fil 031,Buffalo FIL 31,6.0,52.0,,0.0,,,5.0,,,,,,,,,,,,1.0,0.0,64.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,32,Fil 032,Buffalo FIL 32,11.0,44.0,,1.0,,,2.0,,,,,,,,,,,,3.0,1.0,62.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,33,Fil 033,Buffalo FIL 33,6.0,57.0,,0.0,,,5.0,,,,,,,,,,,,0.0,0.0,68.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,34,Fil 034,Buffalo FIL 34,8.0,44.0,,0.0,,,0.0,,,,,,,,,,,,1.0,0.0,53.0,,,,,,,,,,,,,,,,,,,,,
2017,general,FIL,35,Fil 035,Buffalo FIL 35,4.0,62.0,,0.0,,,4.0,,,,,,,,,,,,4.0,1.0,75.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,1,Lov 001,Buffalo LOV 1,5.0,48.0,,1.0,,,3.0,,,,,,,,,,,,0.0,0.0,57.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,2,Lov 002,Buffalo LOV 2,2.0,12.0,,0.0,,,0.0,,,,,,,,,,,,2.0,1.0,17.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,3,Lov 003,Buffalo LOV 3,12.0,118.0,,0.0,,,8.0,,,,,,,,,,,,2.0,6.0,146.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,4,Lov 004,Buffalo LOV 4,16.0,86.0,,0.0,,,12.0,,,,,,,,,,,,0.0,4.0,118.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,5,Lov 005,Buffalo LOV 5,18.0,72.0,,1.0,,,2.0,,,,,,,,,,,,2.0,2.0,97.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,6,Lov 006,Buffalo LOV 6,14.0,108.0,,2.0,,,10.0,,,,,,,,,,,,4.0,4.0,142.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,7,Lov 007,Buffalo LOV 7,12.0,39.0,,0.0,,,4.0,,,,,,,,,,,,1.0,1.0,57.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,8,Lov 008,Buffalo LOV 8,7.0,27.0,,0.0,,,2.0,,,,,,,,,,,,0.0,1.0,37.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,9,Lov 009,Buffalo LOV 9,8.0,78.0,,2.0,,,6.0,,,,,,,,,,,,3.0,1.0,98.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,10,Lov 010,Buffalo LOV 10,12.0,94.0,,0.0,,,8.0,,,,,,,,,,,,1.0,1.0,116.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,11,Lov 011,Buffalo LOV 11,6.0,43.0,,0.0,,,3.0,,,,,,,,,,,,1.0,0.0,53.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,12,Lov 012,Buffalo LOV 12,22.0,81.0,,0.0,,,5.0,,,,,,,,,,,,6.0,2.0,116.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,13,Lov 013,Buffalo LOV 13,19.0,83.0,,0.0,,,3.0,,,,,,,,,,,,10.0,1.0,116.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,14,Lov 014,Buffalo LOV 14,26.0,171.0,,1.0,,,11.0,,,,,,,,,,,,5.0,2.0,216.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,15,Lov 015,Buffalo LOV 15,32.0,39.0,,0.0,,,5.0,,,,,,,,,,,,6.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,16,Lov 016,Buffalo LOV 16,68.0,73.0,,0.0,,,6.0,,,,,,,,,,,,10.0,2.0,159.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,17,Lov 017,Buffalo LOV 17,81.0,60.0,,0.0,,,10.0,,,,,,,,,,,,7.0,1.0,159.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,18,Lov 018,Buffalo LOV 18,45.0,47.0,,0.0,,,14.0,,,,,,,,,,,,14.0,0.0,120.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,19,Lov 019,Buffalo LOV 19,38.0,32.0,,0.0,,,2.0,,,,,,,,,,,,3.0,4.0,79.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,20,Lov 020,Buffalo LOV 20,40.0,30.0,,0.0,,,7.0,,,,,,,,,,,,6.0,4.0,87.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,21,Lov 021,Buffalo LOV 21,21.0,24.0,,0.0,,,1.0,,,,,,,,,,,,7.0,0.0,53.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,22,Lov 022,Buffalo LOV 22,13.0,10.0,,0.0,,,2.0,,,,,,,,,,,,1.0,1.0,27.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,23,Lov 023,Buffalo LOV 23,47.0,33.0,,0.0,,,2.0,,,,,,,,,,,,4.0,1.0,87.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,24,Lov 024,Buffalo LOV 24,84.0,87.0,,0.0,,,6.0,,,,,,,,,,,,11.0,3.0,191.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,25,Lov 025,Buffalo LOV 25,1.0,1.0,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,26,Lov 026,Buffalo LOV 26,39.0,26.0,,0.0,,,1.0,,,,,,,,,,,,1.0,2.0,69.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,27,Lov 027,Buffalo LOV 27,4.0,6.0,,0.0,,,1.0,,,,,,,,,,,,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,28,Lov 028,Buffalo LOV 28,85.0,89.0,,0.0,,,10.0,,,,,,,,,,,,19.0,3.0,206.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,29,Lov 029,Buffalo LOV 29,111.0,79.0,,0.0,,,22.0,,,,,,,,,,,,1.0,4.0,217.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,30,Lov 030,Buffalo LOV 30,91.0,115.0,,0.0,,,10.0,,,,,,,,,,,,4.0,1.0,221.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,31,Lov 031,Buffalo LOV 31,106.0,108.0,,0.0,,,9.0,,,,,,,,,,,,7.0,3.0,233.0,,,,,,,,,,,,,,,,,,,,,
2017,general,LOV,32,Lov 032,Buffalo LOV 32,22.0,19.0,,0.0,,,1.0,,,,,,,,,,,,3.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,
2017,general,MAS,1,Mas 001,Buffalo MAS 1,14.0,152.0,,1.0,,,10.0,,,,,,,,,,,,2.0,4.0,183.0,,,,,,,,,,,,,,,,,,,,,
2017,general,MAS,2,Mas 002,Buffalo MAS 2,29.0,56.0,,0.0,,,4.0,,,,,,,,,,,,1.0,7.0,97.0,,,,,,,,,,,,,,,,,,,,,
2017,general,MAS,3,Mas 003,Buffalo MAS 3,7.0,165.0,,0.0,,,6.0,,,,,,,,,,,,5.0,1.0,184.0,,,,,,,,,,,,,,,,,,,,,
2017,general,MAS,4,Mas 004,Buffalo MAS 4,6.0,120.0,,0.0,,,6.0,,,,,,,,,,,,0.0,3.0,135.0,,,,,,,,,,,,,,,,,,,,,
2017,general,MAS,5,Mas 005,Buffalo MAS 5,0.0,11.0,,0.0,,,1.0,,,,,,,,,,,,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,
